dewpoint_1000_hpa,dewpoint_850_hpa,k_index,showalter_index,dewpoint_500_hpa,lifted_index,convective_available_potential_energy,cross_totals_index,dewpoint_700_hpa,rain
18.8,6.0,13.3,8.3,28.3,2.92,0.0,10.3,-6.6,0
18.8,6.0,13.3,8.3,28.3,2.92,0.0,10.3,-6.6,0
21.4,8.8,-6.9,6.1,31.5,0.66,5.32,13.3,27.2,1
21.4,8.8,-6.9,6.1,31.5,0.66,5.32,13.3,27.2,0
20.6,14.8,33.0,1.42,34.3,0.4,2.37,19.1,5.7,1
20.6,14.8,33.0,1.42,34.3,0.4,2.37,19.1,5.7,1
21.9,14.2,33.7,1.51,22.3,-0.68,258.7,18.5,5.4,0
21.9,14.2,33.7,1.51,22.3,-0.68,258.7,18.5,5.4,0
20.4,10.8,20.9,5.66,25.3,0.94,44.25,14.1,-1.0,1
20.4,10.8,20.9,5.66,25.3,0.94,44.25,14.1,-1.0,0
21.0,13.0,28.3,2.62,26.3,-1.29,320.58,17.3,2.6,1
21.0,13.0,28.3,2.62,26.3,-1.29,320.58,17.3,2.6,1
22.6,15.8,38.3,-0.97,-6.4,-2.51,464.81,21.7,8.2,1
22.6,15.8,38.3,-0.97,-6.4,-2.51,464.81,21.7,8.2,0
22.0,16.2,37.0,-1.23,13.3,-2.9,764.72,21.5,6.7,1
22.0,16.2,37.0,-1.23,13.3,-2.9,764.72,21.5,6.7,0
21.6,14.6,34.4,0.83,15.7,-0.98,199.26,19.3,5.9,1
21.6,14.6,34.4,0.83,15.7,-0.98,199.26,19.3,5.9,0
23.1,14.4,31.8,1.3,17.5,-2.76,634.84,19.9,4.7,1
23.1,14.4,31.8,1.3,17.5,-2.76,634.84,19.9,4.7,0
21.7,14.3,32.2,1.41,20.7,-0.14,74.02,19.0,4.8,1
21.7,14.3,32.2,1.41,20.7,-0.14,74.02,19.0,4.8,0
20.0,8.2,22.3,6.96,29.9,1.44,0.22,12.1,0.6,0
20.0,8.2,22.3,6.96,29.9,1.44,0.22,12.1,0.6,0
20.8,12.8,26.3,2.5,15.7,-0.91,167.5,17.5,-0.6,1
20.8,12.8,26.3,2.5,15.7,-0.91,167.5,17.5,-0.6,0
21.5,13.7,13.4,1.97,19.9,-1.8,451.39,18.6,11.2,0
21.5,13.7,13.4,1.97,19.9,-1.8,451.39,18.6,11.2,0
21.2,12.4,29.7,2.86,18.9,-2.16,591.26,17.3,5.2,0
21.2,12.4,29.7,2.86,18.9,-2.16,591.26,17.3,5.2,0
18.6,11.4,19.9,3.04,17.1,0.79,0.0,16.5,-5.8,0
18.6,11.4,19.9,3.04,17.1,0.79,0.0,16.5,-5.8,0
19.8,10.6,23.1,3.81,14.9,0.26,2.12,15.5,-2.0,0
19.8,10.6,23.1,3.81,14.9,0.26,2.12,15.5,-2.0,0
20.2,14.5,36.1,0.92,11.9,-1.66,401.95,19.4,7.5,1
20.2,14.5,36.1,0.92,11.9,-1.66,401.95,19.4,7.5,0
23.6,15.3,38.0,-0.56,14.7,-3.6,1161.13,21.0,7.6,1
23.6,15.3,38.0,-0.56,14.7,-3.6,1161.13,21.0,7.6,0
21.9,14.7,28.6,0.82,17.1,-1.9,651.96,19.8,1.4,1
21.9,14.7,28.6,0.82,17.1,-1.9,651.96,19.8,1.4,0
21.0,14.7,37.8,-0.38,17.1,-3.19,784.74,20.8,6.2,0
21.0,14.7,37.8,-0.38,17.1,-3.19,784.74,20.8,6.2,1
23.2,13.7,30.4,0.17,-9.1,-4.01,1018.45,20.2,0.6,1
23.2,13.7,30.4,0.17,-9.1,-4.01,1018.45,20.2,0.6,1
20.3,12.4,28.7,1.86,11.9,0.12,0.3,18.3,1.6,1
20.3,12.4,28.7,1.86,11.9,0.12,0.3,18.3,1.6,0
21.0,12.8,27.9,2.31,10.0,-1.42,296.0,18.3,0.8,1
21.0,12.8,27.9,2.31,10.0,-1.42,296.0,18.3,0.8,0
22.2,15.4,26.7,1.11,10.7,-1.14,521.24,20.1,-0.8,1
22.2,15.4,26.7,1.11,10.7,-1.14,521.24,20.1,-0.8,0
21.2,10.8,28.5,4.06,-9.7,0.09,22.29,15.7,3.6,1
21.2,10.8,28.5,4.06,-9.7,0.09,22.29,15.7,3.6,0
23.2,17.4,41.6,-3.79,-7.3,-4.7,1526.7,24.5,7.3,1
23.2,17.4,41.6,-3.79,-7.3,-4.7,1526.7,24.5,7.3,0
19.6,12.2,32.0,1.75,-8.7,0.5,0.0,18.5,4.9,1
19.6,12.2,32.0,1.75,-8.7,0.5,0.0,18.5,4.9,1
20.2,11.6,30.1,2.47,-8.9,-1.34,187.22,17.5,4.0,0
20.2,11.6,30.1,2.47,-8.9,-1.34,187.22,17.5,4.0,0
21.2,12.6,29.3,2.38,10.0,-1.78,685.57,17.7,2.6,0
21.2,12.6,29.3,2.38,10.0,-1.78,685.57,17.7,2.6,1
20.6,15.3,34.4,0.42,-6.6,-0.64,57.2,20.4,6.6,1
20.6,15.3,34.4,0.42,-6.6,-0.64,57.2,20.4,6.6,1
20.0,13.7,30.2,2.47,10.1,0.2,96.8,17.8,4.8,1
20.0,13.7,30.2,2.47,10.1,0.2,96.8,17.8,4.8,0
19.8,14.8,28.9,0.83,11.7,1.26,0.0,19.5,1.4,1
19.8,14.8,28.9,0.83,11.7,1.26,0.0,19.5,1.4,0
20.9,13.8,32.1,0.78,10.0,-1.15,84.44,19.3,4.2,0
20.9,13.8,32.1,0.78,10.0,-1.15,84.44,19.3,4.2,0
21.7,15.3,33.4,-0.55,10.5,-2.17,279.64,20.8,3.8,0
21.7,15.3,33.4,-0.55,10.5,-2.17,279.64,20.8,3.8,0
21.8,13.6,27.5,0.78,22.3,-1.94,379.15,18.9,0.4,1
21.8,13.6,27.5,0.78,22.3,-1.94,379.15,18.9,0.4,1
22.5,15.2,26.9,-0.05,18.1,-2.31,510.97,20.3,-1.4,1
22.5,15.2,26.9,-0.05,18.1,-2.31,510.97,20.3,-1.4,1
22.1,15.4,31.5,-0.86,-8.1,-2.67,491.92,21.3,2.2,1
22.1,15.4,31.5,-0.86,-8.1,-2.67,491.92,21.3,2.2,0
21.8,14.4,27.5,0.74,21.7,-1.13,313.16,19.1,0.2,1
21.8,14.4,27.5,0.74,21.7,-1.13,313.16,19.1,0.2,1
22.1,15.7,28.4,1.04,15.9,-0.88,453.22,19.6,1.6,1
22.1,15.7,28.4,1.04,15.9,-0.88,453.22,19.6,1.6,1
22.2,15.4,33.0,1.13,11.1,-0.8,332.13,19.5,4.9,1
22.2,15.4,33.0,1.13,11.1,-0.8,332.13,19.5,4.9,1
21.8,14.4,33.4,0.81,18.1,-1.33,157.03,19.5,5.9,1
21.8,14.4,33.4,0.81,18.1,-1.33,157.03,19.5,5.9,1
20.6,13.6,33.0,1.07,16.5,-0.65,47.44,19.1,5.3,0
20.6,13.6,33.0,1.07,16.5,-0.65,47.44,19.1,5.3,1
21.6,14.3,32.0,1.91,31.1,-0.35,124.34,18.4,5.6,1
21.6,14.3,32.0,1.91,31.1,-0.35,124.34,18.4,5.6,1
21.2,14.6,32.7,1.02,-7.6,-0.2,18.3,19.3,6.0,1
21.2,14.6,32.7,1.02,-7.6,-0.2,18.3,19.3,6.0,0
22.0,14.1,30.8,0.69,-7.0,-1.92,171.02,19.8,4.2,1
22.0,14.1,30.8,0.69,-7.0,-1.92,171.02,19.8,4.2,1
20.7,14.9,34.6,0.73,-8.4,0.63,3.31,19.8,6.8,0
20.7,14.9,34.6,0.73,-8.4,0.63,3.31,19.8,6.8,1
23.0,14.5,34.9,0.71,-9.5,-2.6,697.51,19.8,6.9,0
23.0,14.5,34.9,0.71,-9.5,-2.6,697.51,19.8,6.9,1
22.2,15.1,35.7,1.52,23.1,-0.68,434.59,19.2,7.7,1
22.2,15.1,35.7,1.52,23.1,-0.68,434.59,19.2,7.7,1
21.6,15.5,33.1,0.43,10.7,-0.4,175.56,20.2,5.5,1
21.6,15.5,33.1,0.43,10.7,-0.4,175.56,20.2,5.5,1
20.9,15.4,31.3,0.82,-9.7,-0.04,70.83,20.1,3.4,1
20.9,15.4,31.3,0.82,-9.7,-0.04,70.83,20.1,3.4,1
21.7,15.7,37.9,0.04,-5.4,0.15,52.05,20.6,8.3,1
21.7,15.7,37.9,0.04,-5.4,0.15,52.05,20.6,8.3,1
22.0,15.3,35.5,-0.97,-6.4,-2.61,182.92,21.6,6.1,0
22.0,15.3,35.5,-0.97,-6.4,-2.61,182.92,21.6,6.1,0
22.2,15.7,37.9,-1.18,-7.5,-3.26,637.12,22.2,7.5,1
22.2,15.7,37.9,-1.18,-7.5,-3.26,637.12,22.2,7.5,0
21.7,15.9,33.9,0.71,24.5,-0.24,128.14,20.4,5.7,1
21.7,15.9,33.9,0.71,24.5,-0.24,128.14,20.4,5.7,1
22.3,16.1,37.4,0.19,-5.1,-0.86,215.22,21.2,9.0,1
22.3,16.1,37.4,0.19,-5.1,-0.86,215.22,21.2,9.0,1
20.7,16.2,35.7,-0.1,-6.0,1.07,6.96,21.3,5.8,1
20.7,16.2,35.7,-0.1,-6.0,1.07,6.96,21.3,5.8,1
21.9,14.5,27.0,0.51,-7.3,-0.6,69.22,20.0,1.0,0
21.9,14.5,27.0,0.51,-7.3,-0.6,69.22,20.0,1.0,1
21.2,14.7,36.4,0.01,-6.6,-1.83,145.27,20.8,7.0,1
21.2,14.7,36.4,0.01,-6.6,-1.83,145.27,20.8,7.0,1
22.4,14.3,34.8,0.4,-6.5,-2.27,385.28,20.2,5.6,1
22.4,14.3,34.8,0.4,-6.5,-2.27,385.28,20.2,5.6,1
21.1,13.4,35.9,0.75,-6.1,-0.5,21.65,19.5,6.8,0
21.1,13.4,35.9,0.75,-6.1,-0.5,21.65,19.5,6.8,1
21.1,13.0,30.5,1.82,-5.7,-0.17,54.41,18.7,4.0,0
21.1,13.0,30.5,1.82,-5.7,-0.17,54.41,18.7,4.0,1
21.7,15.4,34.5,-1.43,-7.6,-2.42,449.8,21.5,3.8,1
21.7,15.4,34.5,-1.43,-7.6,-2.42,449.8,21.5,3.8,0
18.8,14.6,33.6,0.71,-9.9,0.73,0.0,19.9,5.1,1
18.8,14.6,33.6,0.71,-9.9,0.73,0.0,19.9,5.1,0
20.8,14.2,31.5,1.0,22.3,-0.87,117.8,19.5,3.8,0
20.8,14.2,31.5,1.0,22.3,-0.87,117.8,19.5,3.8,0
21.7,15.4,31.7,-0.27,-7.3,-2.92,885.65,20.9,2.8,0
21.7,15.4,31.7,-0.27,-7.3,-2.92,885.65,20.9,2.8,0
21.7,14.1,29.6,0.69,10.1,-2.03,259.63,20.0,2.0,0
21.7,14.1,29.6,0.69,10.1,-2.03,259.63,20.0,2.0,0
22.5,13.4,32.7,1.05,-9.8,-2.92,747.58,19.5,4.4,0
22.5,13.4,32.7,1.05,-9.8,-2.92,747.58,19.5,4.4,0
21.2,13.7,31.3,2.17,19.7,-1.27,549.5,18.4,4.3,1
21.2,13.7,31.3,2.17,19.7,-1.27,549.5,18.4,4.3,0
24.3,16.5,38.4,-0.61,-6.5,-4.52,2018.84,21.8,7.8,1
24.3,16.5,38.4,-0.61,-6.5,-4.52,2018.84,21.8,7.8,1
22.7,16.5,36.0,-0.69,-7.6,-2.09,380.78,21.6,6.0,1
22.7,16.5,36.0,-0.69,-7.6,-2.09,380.78,21.6,6.0,1
22.3,14.3,34.7,1.6,-6.7,-1.58,376.92,19.2,7.9,1
22.3,14.3,34.7,1.6,-6.7,-1.58,376.92,19.2,7.9,1
22.7,15.5,34.6,0.02,-7.1,-1.03,101.13,21.0,6.4,1
22.7,15.5,34.6,0.02,-7.1,-1.03,101.13,21.0,6.4,1
22.9,15.6,34.7,0.12,-5.3,-2.31,603.9,20.9,6.0,0
22.9,15.6,34.7,0.12,-5.3,-2.31,603.9,20.9,6.0,0
20.2,13.4,32.0,2.05,-8.4,0.26,7.51,18.3,5.3,0
20.2,13.4,32.0,2.05,-8.4,0.26,7.51,18.3,5.3,0
22.7,16.4,38.4,-0.28,-5.7,-1.69,627.85,21.1,8.5,0
22.7,16.4,38.4,-0.28,-5.7,-1.69,627.85,21.1,8.5,1
22.9,14.6,31.3,1.91,10.3,-0.88,187.46,18.9,4.8,0
22.9,14.6,31.3,1.91,10.3,-0.88,187.46,18.9,4.8,0
22.8,15.9,35.4,0.16,-7.3,-1.12,243.57,20.2,6.4,0
22.8,15.9,35.4,0.16,-7.3,-1.12,243.57,20.2,6.4,0
24.1,17.1,38.6,-0.5,-4.3,-2.28,735.1,21.4,8.8,0
24.1,17.1,38.6,-0.5,-4.3,-2.28,735.1,21.4,8.8,0
22.6,16.0,35.1,0.5,-4.9,-2.47,789.66,20.9,6.2,0
22.6,16.0,35.1,0.5,-4.9,-2.47,789.66,20.9,6.2,0
24.0,16.0,38.5,-0.8,-6.9,-4.47,1651.55,22.1,8.0,0
24.0,16.0,38.5,-0.8,-6.9,-4.47,1651.55,22.1,8.0,0
23.9,16.2,34.2,1.51,-9.3,-0.85,866.88,19.5,6.7,1
23.9,16.2,34.2,1.51,-9.3,-0.85,866.88,19.5,6.7,0
22.9,14.3,35.8,0.9,-5.3,-2.05,467.15,19.6,7.0,0
22.9,14.3,35.8,0.9,-5.3,-2.05,467.15,19.6,7.0,0
23.6,14.9,35.2,0.54,-7.3,-2.92,1427.62,19.6,6.0,0
23.6,14.9,35.2,0.54,-7.3,-2.92,1427.62,19.6,6.0,0
20.4,15.4,38.5,-0.38,-7.3,-1.23,182.42,21.3,8.8,1
20.4,15.4,38.5,-0.38,-7.3,-1.23,182.42,21.3,8.8,0
22.4,16.0,36.6,-2.17,-7.9,-2.84,418.45,22.9,6.5,1
22.4,16.0,36.6,-2.17,-7.9,-2.84,418.45,22.9,6.5,0
22.9,14.7,33.0,0.42,-8.8,-2.68,909.29,20.2,4.4,1
22.9,14.7,33.0,0.42,-8.8,-2.68,909.29,20.2,4.4,0
22.8,14.4,33.1,0.61,10.3,-2.34,808.61,19.7,4.8,0
22.8,14.4,33.1,0.61,10.3,-2.34,808.61,19.7,4.8,1
22.7,16.8,39.2,-2.3,-8.5,-3.34,745.08,23.3,7.7,1
22.7,16.8,39.2,-2.3,-8.5,-3.34,745.08,23.3,7.7,0
22.5,14.7,33.0,0.72,11.1,-1.58,477.39,19.8,4.8,0
22.5,14.7,33.0,0.72,11.1,-1.58,477.39,19.8,4.8,1
22.2,15.0,36.0,-0.57,-8.3,-3.18,770.54,21.1,6.1,0
22.2,15.0,36.0,-0.57,-8.3,-3.18,770.54,21.1,6.1,0
23.0,15.3,33.3,0.02,-8.2,-2.91,991.65,20.8,5.1,1
23.0,15.3,33.3,0.02,-8.2,-2.91,991.65,20.8,5.1,1
22.2,15.6,33.9,-0.6,-7.2,-2.41,360.27,21.9,5.2,0
22.2,15.6,33.9,-0.6,-7.2,-2.41,360.27,21.9,5.2,0
21.8,13.9,30.4,0.68,10.0,-2.44,355.62,20.2,3.2,1
21.8,13.9,30.4,0.68,10.0,-2.44,355.62,20.2,3.2,0
22.1,15.3,31.0,0.43,12.9,-1.25,565.69,20.2,3.0,0
22.1,15.3,31.0,0.43,12.9,-1.25,565.69,20.2,3.0,1
22.3,16.6,39.7,-1.59,-5.9,-1.96,362.83,22.5,9.0,1
22.3,16.6,39.7,-1.59,-5.9,-1.96,362.83,22.5,9.0,0
21.8,15.0,32.3,-0.08,-6.9,-1.74,336.56,20.9,4.4,1
21.8,15.0,32.3,-0.08,-6.9,-1.74,336.56,20.9,4.4,0
22.4,14.6,33.3,1.41,-8.1,-1.91,1034.8,19.3,5.2,1
22.4,14.6,33.3,1.41,-8.1,-1.91,1034.8,19.3,5.2,0
20.7,13.2,31.6,2.24,-9.1,0.23,29.13,18.1,5.1,1
20.7,13.2,31.6,2.24,-9.1,0.23,29.13,18.1,5.1,0
21.1,13.9,31.2,1.28,11.3,0.04,69.31,19.2,4.0,0
21.1,13.9,31.2,1.28,11.3,0.04,69.31,19.2,4.0,0
20.9,12.6,32.0,2.29,-7.9,-0.96,128.54,18.3,5.7,0
20.9,12.6,32.0,2.29,-7.9,-0.96,128.54,18.3,5.7,0
21.0,11.2,27.1,3.23,22.7,-0.95,157.54,16.9,2.0,1
21.0,11.2,27.1,3.23,22.7,-0.95,157.54,16.9,2.0,0
21.5,13.2,29.1,1.44,10.7,-1.08,139.05,18.9,1.6,1
21.5,13.2,29.1,1.44,10.7,-1.08,139.05,18.9,1.6,0
21.5,15.4,38.0,-0.58,-7.3,-1.72,270.83,21.5,7.1,0
21.5,15.4,38.0,-0.58,-7.3,-1.72,270.83,21.5,7.1,0
19.2,14.8,32.4,0.4,13.1,0.15,24.45,20.9,2.5,0
19.2,14.8,32.4,0.4,13.1,0.15,24.45,20.9,2.5,0
20.0,13.0,31.7,2.82,16.9,0.8,6.14,17.9,4.8,0
20.0,13.0,31.7,2.82,16.9,0.8,6.14,17.9,4.8,0
17.8,12.8,29.3,1.5,11.7,2.0,0.0,18.5,2.2,0
17.8,12.8,29.3,1.5,11.7,2.0,0.0,18.5,2.2,0
21.2,14.6,33.7,-0.08,11.9,-1.11,176.73,20.5,4.4,1
21.2,14.6,33.7,-0.08,11.9,-1.11,176.73,20.5,4.4,0
20.2,14.7,33.6,0.71,12.3,-0.59,315.53,20.0,5.0,1
20.2,14.7,33.6,0.71,12.3,-0.59,315.53,20.0,5.0,0
20.2,13.8,30.5,0.98,11.7,-1.12,267.0,19.5,3.0,1
20.2,13.8,30.5,0.98,11.7,-1.12,267.0,19.5,3.0,0
21.0,12.6,26.1,3.58,20.9,0.96,48.28,16.5,1.2,1
21.0,12.6,26.1,3.58,20.9,0.96,48.28,16.5,1.2,0
22.1,13.0,26.7,1.72,20.7,-2.05,491.26,18.7,-0.8,1
22.1,13.0,26.7,1.72,20.7,-2.05,491.26,18.7,-0.8,0
20.9,13.0,24.7,1.72,-9.3,-0.47,4.36,18.7,-2.6,0
20.9,13.0,24.7,1.72,-9.3,-0.47,4.36,18.7,-2.6,0
21.3,13.4,32.4,3.25,21.7,1.48,0.0,17.1,6.3,1
21.3,13.4,32.4,3.25,21.7,1.48,0.0,17.1,6.3,0
20.8,14.1,22.8,2.79,16.5,1.38,0.0,17.6,-1.6,1
20.8,14.1,22.8,2.79,16.5,1.38,0.0,17.6,-1.6,1
20.6,11.8,26.3,3.39,23.7,-0.57,76.7,16.5,1.0,1
20.6,11.8,26.3,3.39,23.7,-0.57,76.7,16.5,1.0,1
21.8,14.3,35.1,0.3,-8.5,-1.86,251.23,20.2,5.9,1
21.8,14.3,35.1,0.3,-8.5,-1.86,251.23,20.2,5.9,0
20.8,12.4,30.1,3.46,12.3,0.3,38.6,16.7,5.0,1
20.6,14.9,33.8,1.22,-7.4,-0.16,82.61,19.4,5.4,0
21.4,15.8,34.8,1.03,-8.1,-0.47,293.99,19.7,7.1,0
21.0,14.8,35.9,1.15,15.1,-0.42,220.16,18.9,7.8,1
20.9,15.4,34.8,-0.77,-7.8,-1.33,92.35,21.5,5.3,0
20.9,15.4,34.8,-0.77,-7.8,-1.33,92.35,21.5,5.3,0
20.7,12.8,31.1,2.41,-6.2,-0.01,46.43,18.1,4.4,0
21.6,13.9,33.4,0.39,-7.9,-2.88,1071.07,19.8,5.2,0
26.3,17.7,36.4,-1.68,38.5,-4.98,3419.86,22.2,5.8,1
22.2,14.1,30.4,1.5,-8.8,-1.4,818.22,18.6,2.2,0
22.2,14.1,30.4,1.5,-8.8,-1.4,818.22,18.6,2.2,0
23.1,14.1,32.7,1.49,11.3,-2.34,990.14,19.4,5.5,1
23.1,14.1,32.7,1.49,11.3,-2.34,990.14,19.4,5.5,0
20.8,13.5,36.8,0.06,-8.2,-2.53,279.42,20.6,6.8,0
20.7,15.9,36.6,0.89,-4.7,0.83,0.98,20.6,8.6,0
20.7,15.9,36.6,0.89,-4.7,0.83,0.98,20.6,8.6,0
22.0,16.5,37.8,-0.01,-6.2,0.33,64.17,21.2,8.4,0
22.0,16.5,37.8,-0.01,-6.2,0.33,64.17,21.2,8.4,0
22.0,14.9,32.8,0.52,-8.6,-1.61,427.64,20.2,4.8,1
22.0,14.9,32.8,0.52,-8.6,-1.61,427.64,20.2,4.8,0
22.6,15.1,33.1,0.61,-7.4,-1.99,476.51,20.6,4.9,0
22.6,15.1,33.1,0.61,-7.4,-1.99,476.51,20.6,4.9,1
21.8,13.2,33.2,2.54,-6.6,0.1,80.19,18.1,5.5,0
21.4,14.4,27.7,-0.19,-8.7,-2.79,402.6,20.7,-1.0,0
21.4,14.4,27.7,-0.19,-8.7,-2.79,402.6,20.7,-1.0,0
21.6,15.0,27.7,-0.17,11.7,-2.89,735.7,20.7,-0.6,0
21.6,15.0,27.7,-0.17,11.7,-2.89,735.7,20.7,-0.6,0
21.4,14.9,32.7,1.34,12.9,0.01,176.93,18.8,4.9,0
21.4,14.9,32.7,1.34,12.9,0.01,176.93,18.8,4.9,0
21.8,15.7,27.8,-1.15,11.9,-2.51,568.96,21.6,-1.8,0
21.8,15.7,27.8,-1.15,11.9,-2.51,568.96,21.6,-1.8,0
22.5,15.6,35.1,-0.44,14.1,-2.63,890.71,20.7,5.2,0
22.5,15.6,35.1,-0.44,14.1,-2.63,890.71,20.7,5.2,0
23.1,15.7,34.4,0.24,14.7,-1.7,580.94,20.4,6.2,0
23.1,15.7,34.4,0.24,14.7,-1.7,580.94,20.4,6.2,0
22.0,15.3,34.7,0.24,-9.9,-1.68,575.77,20.2,5.7,0
22.0,15.3,34.7,0.24,-9.9,-1.68,575.77,20.2,5.7,0
23.2,14.5,34.2,0.72,-9.1,-2.03,641.61,19.6,5.8,0
23.2,14.5,34.2,0.72,-9.1,-2.03,641.61,19.6,5.8,0
22.4,14.8,31.5,0.82,14.1,-2.05,785.39,19.9,3.8,0
22.4,14.8,31.5,0.82,14.1,-2.05,785.39,19.9,3.8,1
21.0,16.2,38.7,-0.98,-8.4,-1.62,207.38,21.9,8.0,0
21.0,16.2,38.7,-0.98,-8.4,-1.62,207.38,21.9,8.0,0
18.0,10.8,29.9,2.64,13.2,-29.26,0.0,19.5,1.6,1
18.0,10.8,29.9,2.64,13.2,-29.26,0.0,19.5,1.6,0
21.9,14.1,33.7,0.79,-9.9,-1.7,489.09,19.6,5.9,0
21.9,14.1,33.7,0.79,-9.9,-1.7,489.09,19.6,5.9,0
23.3,14.2,35.3,0.99,-9.3,-2.28,548.21,19.7,7.4,1
23.3,14.2,35.3,0.99,-9.3,-2.28,548.21,19.7,7.4,1
20.9,14.9,31.6,0.93,10.7,0.06,47.3,19.6,3.8,0
20.9,14.9,31.6,0.93,10.7,0.06,47.3,19.6,3.8,1
22.2,14.8,36.8,0.12,12.7,-1.78,194.6,20.5,7.9,0
22.2,14.8,36.8,0.12,12.7,-1.78,194.6,20.5,7.9,0
21.7,15.7,35.8,-0.47,-6.9,-1.3,198.94,21.2,6.2,0
21.7,15.7,35.8,-0.47,-6.9,-1.3,198.94,21.2,6.2,0
21.7,14.7,33.1,0.73,-9.1,-1.45,395.26,19.6,5.1,0
19.2,14.0,34.0,1.29,10.1,0.58,6.45,19.1,5.5,0
19.2,14.0,34.0,1.29,10.1,0.58,6.45,19.1,5.5,1
22.7,16.3,38.2,-1.28,-6.7,-3.23,821.75,22.2,6.4,1
22.7,16.3,38.2,-1.28,-6.7,-3.23,821.75,22.2,6.4,1
23.2,15.6,32.5,0.15,10.7,-2.63,1057.47,20.3,5.0,0
23.2,15.6,32.5,0.15,10.7,-2.63,1057.47,20.3,5.0,0
21.4,15.6,30.7,0.84,17.1,-0.3,273.8,19.7,4.0,0
21.4,15.6,30.7,0.84,17.1,-0.3,273.8,19.7,4.0,0
22.4,13.8,32.1,1.3,15.5,-1.63,563.71,18.3,5.0,0
22.4,13.8,32.1,1.3,15.5,-1.63,563.71,18.3,5.0,0
22.7,14.9,31.2,1.28,18.5,-1.56,973.53,18.4,3.8,0
22.7,14.9,31.2,1.28,18.5,-1.56,973.53,18.4,3.8,0
20.0,13.6,30.1,2.18,14.9,0.67,0.0,17.5,4.0,0
20.0,13.6,30.1,2.18,14.9,0.67,0.0,17.5,4.0,0
22.5,13.0,34.9,2.42,13.5,-3.04,1326.73,17.5,8.0,1
22.5,13.0,34.9,2.42,13.5,-3.04,1326.73,17.5,8.0,0
22.0,13.0,32.1,2.82,10.1,-1.28,528.25,17.1,6.4,1
22.9,15.4,34.7,-0.07,-7.4,-1.6,199.77,20.7,7.0,0
22.9,15.4,34.7,-0.07,-7.4,-1.6,199.77,20.7,7.0,1
22.8,14.6,35.4,-0.37,-6.1,-2.07,291.3,20.5,6.1,0
22.8,14.6,35.4,-0.37,-6.1,-2.07,291.3,20.5,6.1,0
23.0,14.2,35.7,0.42,-7.2,-2.22,501.46,19.5,6.0,0
23.0,14.2,35.7,0.42,-7.2,-2.22,501.46,19.5,6.0,0
22.0,15.7,33.0,-0.46,-8.6,-1.89,256.75,21.0,5.0,1
22.0,15.7,33.0,-0.46,-8.6,-1.89,256.75,21.0,5.0,0
20.8,14.1,35.7,1.5,10.5,0.66,6.07,18.6,7.7,0
20.8,14.1,35.7,1.5,10.5,0.66,6.07,18.6,7.7,0
21.2,15.0,28.5,1.77,12.1,2.13,0.0,18.1,1.8,0
21.2,15.0,28.5,1.77,12.1,2.13,0.0,18.1,1.8,0
20.9,14.6,34.8,1.74,11.7,-0.29,232.71,18.3,7.5,1
20.9,14.6,34.8,1.74,11.7,-0.29,232.71,18.3,7.5,1
21.4,15.3,37.2,-0.26,-6.7,-1.67,151.17,20.8,7.6,1
21.4,15.3,37.2,-0.26,-6.7,-1.67,151.17,20.8,7.6,0
22.6,15.0,34.9,1.34,-8.7,-0.54,72.48,18.9,7.4,0
22.6,15.0,34.9,1.34,-8.7,-0.54,72.48,18.9,7.4,1
22.9,16.9,38.4,-0.15,-5.4,-0.49,97.0,20.6,10.0,0
22.9,16.9,38.4,-0.15,-5.4,-0.49,97.0,20.6,10.0,0
22.4,12.2,31.0,4.64,20.9,1.62,37.01,15.1,8.5,0
22.4,12.2,31.0,4.64,20.9,1.62,37.01,15.1,8.5,1
22.0,12.4,31.4,4.36,-6.9,0.24,46.96,15.3,7.9,0
22.0,12.4,31.4,4.36,-6.9,0.24,46.96,15.3,7.9,0
21.9,13.6,34.8,3.38,-8.7,0.62,43.08,16.3,8.9,1
21.9,13.6,34.8,3.38,-8.7,0.62,43.08,16.3,8.9,0
21.9,15.9,36.6,1.08,-7.0,0.56,6.66,19.0,9.0,1
21.9,15.9,36.6,1.08,-7.0,0.56,6.66,19.0,9.0,1
24.1,16.7,39.7,-1.33,-6.0,-3.28,802.13,21.6,9.5,1
24.1,16.7,39.7,-1.33,-6.0,-3.28,802.13,21.6,9.5,1
21.0,15.4,36.7,0.25,-4.8,-0.17,4.88,20.1,8.2,0
21.0,15.4,36.7,0.25,-4.8,-0.17,4.88,20.1,8.2,0
20.4,12.4,34.9,2.07,-6.0,1.45,0.0,17.1,7.4,0
20.4,12.4,34.9,2.07,-6.0,1.45,0.0,17.1,7.4,0
19.8,16.1,35.0,-0.64,-8.2,-0.32,39.79,21.0,5.6,0
19.8,16.1,35.0,-0.64,-8.2,-0.32,39.79,21.0,5.6,0
22.6,17.3,40.2,-2.4,-9.4,-2.37,328.69,23.2,8.2,1
22.6,17.3,40.2,-2.4,-9.4,-2.37,328.69,23.2,8.2,0
21.6,11.2,31.9,1.9,-7.7,-2.05,502.16,16.7,4.4,0
21.6,11.2,31.9,1.9,-7.7,-2.05,502.16,16.7,4.4,0
22.5,14.5,32.4,-0.47,10.3,-3.97,1112.66,20.6,3.6,0
22.5,14.5,32.4,-0.47,10.3,-3.97,1112.66,20.6,3.6,0
21.0,14.2,30.9,1.01,21.9,-1.25,276.82,19.1,4.0,1
